order_id,order_date,product_name,farmer_location,buyer_location,weather_condition,packaging_type,is_organic,farmer_experience_years,unit_price,quantity,discount_applied,total_price,payment_method,shipping_distance_km,delivery_days,order_status,has_complaint,complaint_escalated
25631,2024-08-06,Cacao,Davao City,Cantilan,Rainy,Standard,0,3,233.32,53,0.0,12365.96,E-Wallet,255.54,1,Approved,0,0
25632,2026-03-22,Banana,Gingoog City,Basilisa,Rainy,Standard,0,11,52.19,54,0.0,2818.26,COD,182.46,2,Approved,0,0
25633,2024-04-08,Potato,Mainit,Hinatuan,Rainy,Standard,0,7,76.93,57,0.0,4385.01,Crypto,191.63,1,Approved,0,0
25634,2024-05-21,Mango,Bohol,Dapa,Typhoon,Standard,0,12,188.57,29,0.0,5468.53,COD,237.78,9,Cancelled,0,0
25635,2024-05-31,Pineapple,Zamboanga City,Baguio,Sunny,Standard,0,3,110.6,42,1125.84,3519.36,COD,1257.17,10,Cancelled,0,0
25636,2025-05-06,Corn,General Luna,Buenavista,Cloudy,Eco-Friendly,0,15,35.87,42,0.0,1506.54,E-Wallet,151.4,4,Approved,0,0
25637,2026-06-04,Banana,Cantilan,Tagum City,Sunny,Standard,1,8,70.57,53,0.0,3740.21,COD,231.58,1,Approved,0,0
25638,2025-06-03,Tomato,Tagum City,Madrid,Sunny,Standard,1,3,117.24,36,0.0,4220.64,Bank Transfer,272.5,1,Approved,0,0
25639,2024-08-25,Coffee Beans,General Luna,Baguio,Sunny,Eco-Friendly,1,10,359.16,60,0.0,21549.6,COD,1123.51,7,Cancelled,0,0
25640,2025-12-17,Rice,Loreto,San Francisco,Sunny,Eco-Friendly,0,4,47.95,60,361.83,2515.17,COD,236.79,1,Cancelled,0,0
25641,2024-07-12,Coffee Beans,San Francisco,Trento,Cloudy,Bulk Sacks,0,10,284.58,562,0.0,159933.96,COD,68.56,2,Rejected,0,0
25642,2026-04-18,Potato,Zamboanga City,Mainit,Sunny,Standard,0,13,81.53,49,0.0,3994.97,COD,584.89,3,Cancelled,0,0
25643,2024-11-23,Potato,Del Carmen,Prosperidad,Sunny,Standard,0,10,89.41,46,0.0,4112.86,COD,180.23,2,Approved,0,0
25644,2025-01-07,Garlic,Pagadian City,Malaybalay City,Cloudy,Standard,0,7,151.26,41,0.0,6201.66,Crypto,223.19,2,Approved,0,0
25645,2024-02-22,Pineapple,Bayugan City,Cebu,Drought,Standard,0,4,151.01,39,0.0,5889.39,Bank Transfer,330.73,4,Approved,0,0
25646,2025-05-07,Pineapple,Prosperidad,Davao City,Cloudy,Standard,0,1,129.12,39,1736.45,3299.23,E-Wallet,242.67,1,Approved,0,0
25647,2025-03-13,Banana,Tandag City,Del Carmen,Sunny,Standard,0,10,50.68,62,0.0,3142.16,COD,99.83,4,Cancelled,0,0
25648,2024-11-22,Coffee Beans,Batangas,Bicol,Cloudy,Premium Vacuum,1,6,481.0,40,0.0,19240.0,COD,332.7,6,Cancelled,0,0
25649,2024-09-28,Coconut,Koronadal City,Barobo,Sunny,Standard,0,4,47.32,50,0.0,2366.0,COD,298.34,3,Approved,0,0
25650,2024-03-07,Coffee Beans,Koronadal City,Placer,Drought,Standard,0,7,590.31,36,0.0,21251.16,Online,451.18,10,Approved,0,0
25651,2025-03-15,Garlic,Trento,San Francisco,Sunny,Premium Vacuum,0,1,144.53,49,0.0,7081.97,Crypto,59.43,1,Approved,0,0
25652,2025-08-05,Onion,Mainit,Digos City,Sunny,Standard,0,18,137.38,56,822.09,6871.19,E-Wallet,411.53,5,Approved,0,0
25653,2025-05-16,Cacao,Del Carmen,Bislig City,Sunny,Eco-Friendly,0,4,310.43,41,0.0,12727.63,COD,251.26,1,Approved,0,0
25654,2024-11-04,Carrot,Batangas,Maramag,Sunny,Standard,1,4,106.67,35,0.0,3733.45,COD,823.26,3,Cancelled,0,0
25655,2024-02-14,Rice,Cantilan,Manila,Sunny,Standard,0,11,42.25,59,0.0,2492.75,Bank Transfer,1011.13,3,Cancelled,0,0
25656,2024-01-06,Carrot,Nueva Ecija,Digos City,Sunny,Premium Vacuum,0,25,66.41,54,0.0,3586.14,COD,1505.94,16,Rejected,0,0
25657,2025-09-25,Coconut,Cabadbaran City,Nasipit,Cloudy,Eco-Friendly,0,7,48.79,53,0.0,2585.87,COD,31.59,1,Rejected,0,0
25658,2024-11-04,Potato,Pagadian City,Manila,Rainy,Eco-Friendly,0,19,93.78,46,950.46,3363.42,COD,1136.3,11,Cancelled,0,0
25659,2025-01-03,Coconut,Barobo,Pampanga,Typhoon,Eco-Friendly,1,5,68.48,44,0.0,3013.12,COD,1129.75,30,Cancelled,0,0
25660,2025-07-14,Potato,Mati City,Nueva Ecija,Drought,Eco-Friendly,1,8,197.87,35,0.0,6925.45,COD,1472.18,22,Approved,0,0
25661,2024-07-29,Rice,Carmen,Tagum City,Sunny,Premium Vacuum,0,10,53.62,45,0.0,2412.9,E-Wallet,198.79,2,Approved,0,0
25662,2024-04-07,Tomato,Batangas,Burgos,Rainy,Standard,0,7,77.79,57,0.0,4434.03,Bank Transfer,778.35,3,Rejected,0,0
25663,2024-05-05,Pineapple,Cantilan,Ilocos,Sunny,Bulk Sacks,0,6,113.26,454,0.0,51420.04,Online,1317.13,10,Cancelled,0,0
25664,2026-04-19,Corn,Leyte,General Luna,Sunny,Standard,1,8,46.6,32,223.81,1267.39,COD,177.58,1,Cancelled,0,0
25665,2024-06-04,Potato,Manila,Mainit,Rainy,Eco-Friendly,0,10,105.55,48,0.0,5066.4,COD,919.47,10,Approved,0,0
25666,2024-12-16,Eggplant,Manila,San Jose,Rainy,Eco-Friendly,0,5,47.78,45,0.0,2150.1,COD,794.25,7,Rejected,0,0
25667,2024-09-01,Corn,Tandag City,Malaybalay City,Cloudy,Bulk Sacks,0,4,50.2,399,0.0,20029.8,Online,216.41,3,Approved,0,0
25668,2025-03-31,Coconut,Trento,Loreto,Cloudy,Standard,0,2,31.93,41,412.63,896.5,COD,297.18,2,Approved,0,0
25669,2025-01-22,Cacao,Dapa,Malaybalay City,Drought,Bulk Sacks,0,10,576.46,316,0.0,182161.36,E-Wallet,267.57,2,Rejected,0,0
25670,2025-08-23,Cabbage,Mati City,Cabadbaran City,Sunny,Standard,0,11,89.04,39,0.0,3472.56,Online,300.62,1,Approved,0,0
25671,2026-01-02,Coconut,Cantilan,Bislig City,Cloudy,Eco-Friendly,1,12,47.94,52,0.0,2492.88,COD,158.95,1,Approved,0,0
25672,2024-03-19,Coffee Beans,Butuan City,Loreto,Typhoon,Standard,0,2,585.84,39,1923.29,20924.47,E-Wallet,216.66,6,Approved,0,0
25673,2024-11-05,Corn,Nasipit,Pampanga,Sunny,Bulk Sacks,0,3,43.84,469,5142.66,15418.3,COD,1036.02,9,Cancelled,0,0
25674,2025-06-08,Garlic,Barobo,Maramag,Sunny,Eco-Friendly,0,14,101.81,64,0.0,6515.84,COD,146.77,1,Rejected,0,0
25675,2025-03-10,Rice,Manila,General Santos City,Drought,Eco-Friendly,0,4,58.45,49,0.0,2864.05,COD,1155.44,10,Cancelled,0,0
25676,2026-04-11,Coconut,Burgos,Hinatuan,Cloudy,Standard,0,4,33.14,72,0.0,2386.08,COD,226.25,2,Cancelled,0,0
25677,2024-10-17,Banana,Butuan City,Iloilo,Sunny,Standard,0,2,70.87,49,833.15,2639.48,Online,558.26,6,Approved,0,0
25678,2025-06-10,Mango,Basilisa,Butuan City,Sunny,Standard,0,8,134.34,42,0.0,5642.28,COD,149.58,2,Approved,0,0
25679,2024-05-06,Corn,Libjo,Bacolod,Sunny,Eco-Friendly,1,17,50.09,32,0.0,1602.88,COD,320.17,2,Approved,0,0
25680,2024-12-17,Coffee Beans,Hinatuan,Barobo,Sunny,Standard,0,7,411.54,48,0.0,19753.92,COD,38.92,2,Cancelled,0,0
25681,2024-09-01,Pineapple,Pampanga,Batangas,Sunny,Standard,1,17,107.45,49,0.0,5265.05,E-Wallet,161.37,4,Approved,0,0
25682,2024-05-11,Cacao,Barobo,Basilisa,Cloudy,Standard,0,15,294.67,47,0.0,13849.49,COD,232.65,1,Approved,0,0
25683,2025-05-08,Coconut,Trento,Zamboanga City,Sunny,Premium Vacuum,0,3,36.09,62,0.0,2237.58,COD,509.04,3,Approved,0,0
25684,2025-11-03,Banana,Placer,Cabadbaran City,Rainy,Standard,0,16,74.38,41,0.0,3049.58,E-Wallet,73.51,1,Approved,0,0
25685,2026-05-03,Eggplant,Valencia City,Butuan City,Rainy,Standard,0,3,66.33,58,0.0,3847.14,COD,151.75,6,Approved,0,0
25686,2024-11-05,Cabbage,Cebu,Tubod,Rainy,Bulk Sacks,0,8,69.67,499,0.0,34765.33,COD,252.54,2,Cancelled,0,0
25687,2024-04-20,Pineapple,San Francisco,Davao City,Sunny,Eco-Friendly,0,3,110.25,51,0.0,5622.75,Online,217.25,2,Approved,0,0
25688,2026-05-08,Coconut,Cagayan de Oro City,Buenavista,Rainy,Standard,1,4,41.49,45,113.01,1754.04,COD,112.79,1,Approved,0,0
25689,2025-10-23,Rice,Valencia City,Trento,Rainy,Standard,1,11,74.88,51,0.0,3818.88,Bank Transfer,117.41,1,Approved,0,0
25690,2025-11-05,Cabbage,Cagdianao,Pampanga,Sunny,Standard,0,5,72.73,47,1066.29,2352.02,COD,1048.09,6,Cancelled,0,0
25691,2024-05-23,Cabbage,Manila,Cantilan,Rainy,Eco-Friendly,0,9,77.64,44,0.0,3416.16,COD,985.95,10,Cancelled,0,0
25692,2025-02-08,Coconut,General Santos City,Burgos,Rainy,Standard,0,9,35.91,62,0.0,2226.42,COD,408.31,3,Approved,0,0
25693,2025-07-01,Pineapple,Madrid,General Luna,Sunny,Standard,0,2,96.31,53,1542.49,3561.94,COD,73.85,1,Cancelled,0,0
25694,2025-10-16,Corn,Bislig City,Mainit,Sunny,Premium Vacuum,0,11,48.08,40,1204.22,718.98,Crypto,168.08,1,Approved,0,0
25695,2025-04-08,Garlic,Tubod,Prosperidad,Rainy,Bulk Sacks,0,13,131.28,563,33046.03,40864.61,COD,135.06,2,Approved,0,0
25696,2026-05-20,Cacao,Koronadal City,Davao City,Rainy,Premium Vacuum,0,5,300.26,53,1379.0,14534.78,Online,137.1,3,Approved,0,0
25697,2026-03-25,Banana,Pampanga,Malaybalay City,Cloudy,Standard,1,3,58.44,47,419.03,2327.65,COD,1117.44,10,Approved,0,0
25698,2025-11-06,Onion,Loreto,Cagdianao,Rainy,Bulk Sacks,0,6,160.14,506,0.0,81030.84,Bank Transfer,56.86,1,Approved,0,0
25699,2026-06-24,Coconut,Valencia City,Burgos,Cloudy,Standard,0,11,37.19,54,588.12,1420.14,COD,323.44,3,Approved,0,0
25700,2025-02-28,Rice,Valencia City,Digos City,Rainy,Eco-Friendly,0,2,43.37,58,0.0,2515.46,COD,161.77,1,Approved,0,0
25701,2025-03-08,Carrot,Manila,Davao City,Rainy,Eco-Friendly,0,1,65.63,62,488.76,3580.3,Online,1020.4,13,Approved,0,0
25702,2024-09-02,Mango,Ilocos,Malaybalay City,Rainy,Standard,0,8,102.55,52,0.0,5332.6,COD,1357.82,16,Approved,0,0
25703,2024-03-10,Cabbage,Gingoog City,Buenavista,Cloudy,Standard,0,5,55.33,63,0.0,3485.79,COD,42.84,1,Approved,0,0
25704,2025-10-07,Banana,Loreto,Basilisa,Rainy,Premium Vacuum,0,5,79.48,39,0.0,3099.72,COD,46.12,1,Cancelled,0,0
25705,2026-03-31,Eggplant,General Luna,Manila,Cloudy,Eco-Friendly,0,4,52.99,60,0.0,3179.4,COD,935.85,17,Approved,0,0
25706,2024-08-19,Corn,Madrid,Nueva Ecija,Sunny,Standard,1,5,64.24,34,164.77,2019.39,COD,1117.89,12,Rejected,0,0
25707,2025-04-18,Carrot,General Santos City,Tagum City,Sunny,Standard,0,8,71.3,58,0.0,4135.4,COD,199.93,1,Approved,0,0
25708,2025-02-08,Rice,Cabadbaran City,Carmen,Sunny,Standard,1,1,60.83,38,0.0,2311.54,Bank Transfer,34.6,1,Approved,0,0
25709,2024-01-14,Coffee Beans,Nasipit,Carmen,Sunny,Standard,0,3,396.85,42,4752.24,11915.46,COD,6.82,1,Cancelled,0,0
25710,2025-01-17,Coffee Beans,Pampanga,Claver,Sunny,Eco-Friendly,0,10,391.79,52,0.0,20373.08,COD,973.83,8,Rejected,0,0
25711,2026-04-29,Tomato,Dipolog City,Zamboanga City,Sunny,Eco-Friendly,0,19,86.24,45,505.03,3375.77,COD,276.8,2,Rejected,0,0
25712,2025-08-03,Pineapple,Digos City,Tubod,Rainy,Bulk Sacks,0,2,87.65,510,0.0,44701.5,Online,321.69,4,Rejected,0,0
25713,2025-08-01,Carrot,Zamboanga City,Buenavista,Cloudy,Standard,0,9,101.91,47,0.0,4789.77,COD,536.09,8,Approved,0,0
25714,2026-03-06,Tomato,Tagum City,Mati City,Rainy,Eco-Friendly,0,5,76.45,50,0.0,3822.5,COD,92.64,3,Approved,0,0
25715,2024-07-13,Corn,Koronadal City,Baguio,Rainy,Standard,0,8,45.12,39,0.0,1759.68,COD,1424.26,11,Rejected,0,0
25716,2024-07-27,Corn,Hinatuan,Batangas,Sunny,Standard,0,9,48.14,45,310.68,1855.62,Bank Transfer,1006.01,7,Approved,0,0
25717,2024-03-27,Cacao,Baguio,Buenavista,Cloudy,Standard,0,5,365.64,42,0.0,15356.88,COD,1068.48,5,Approved,0,0
25718,2025-07-28,Cacao,Basilisa,Leyte,Sunny,Standard,0,4,252.06,55,0.0,13863.3,COD,133.84,1,Cancelled,0,0
25719,2025-10-08,Tomato,Buenavista,Nueva Ecija,Sunny,Standard,0,10,73.52,62,776.82,3781.42,Bank Transfer,1197.11,10,Approved,0,0
25720,2026-04-10,Banana,Loreto,Cagayan de Oro City,Typhoon,Standard,0,14,65.67,51,867.08,2482.09,E-Wallet,269.48,4,Approved,0,0
25721,2024-03-09,Mango,Claver,Cantilan,Rainy,Standard,0,8,158.15,44,0.0,6958.6,COD,45.21,3,Rejected,0,0
25722,2026-04-28,Eggplant,Trento,Digos City,Rainy,Premium Vacuum,0,6,65.12,38,0.0,2474.56,E-Wallet,173.45,4,Approved,0,0
25723,2025-12-22,Carrot,Zamboanga City,Dipolog City,Sunny,Premium Vacuum,0,15,68.27,46,638.8,2501.62,E-Wallet,283.72,1,Approved,0,0
25724,2024-11-28,Cabbage,Nasipit,Baguio,Sunny,Standard,0,2,63.52,45,0.0,2858.4,COD,1133.59,13,Rejected,0,0
25725,2025-08-03,Garlic,Cagdianao,Valencia City,Rainy,Standard,0,6,119.33,48,0.0,5727.84,Online,320.55,8,Approved,0,0
25726,2024-09-16,Potato,Dapa,Barobo,Rainy,Standard,1,27,134.04,45,1463.52,4568.28,Online,178.73,1,Approved,1,0
25727,2024-01-20,Coconut,Gingoog City,General Luna,Rainy,Standard,0,6,38.19,54,0.0,2062.26,COD,211.8,1,Approved,0,0
25728,2024-03-16,Cabbage,San Francisco,Leyte,Cloudy,Standard,0,6,56.2,68,0.0,3821.6,COD,370.0,4,Rejected,0,0
25729,2026-01-12,Carrot,General Santos City,Cantilan,Sunny,Standard,1,6,90.58,39,176.77,3355.85,COD,451.82,5,Approved,0,0
25730,2025-07-05,Coconut,Pilar,Placer,Typhoon,Premium Vacuum,0,3,54.1,52,0.0,2813.2,COD,66.19,2,Cancelled,0,0
25731,2024-08-29,Pineapple,San Jose,Barobo,Cloudy,Premium Vacuum,0,18,81.59,45,123.7,3547.85,E-Wallet,234.9,1,Approved,0,0
25732,2025-03-24,Coffee Beans,Mainit,Cantilan,Drought,Standard,0,1,650.16,41,0.0,26656.56,COD,69.69,3,Cancelled,0,0
25733,2026-01-20,Pineapple,Koronadal City,Tubod,Rainy,Eco-Friendly,0,9,116.24,47,543.54,4919.74,E-Wallet,457.46,4,Approved,0,0
25734,2025-04-29,Carrot,Burgos,Bacolod,Rainy,Eco-Friendly,0,5,73.71,60,1514.58,2908.02,E-Wallet,422.03,8,Approved,0,0
25735,2026-03-15,Eggplant,Basilisa,Nueva Ecija,Sunny,Standard,0,19,59.13,52,352.94,2721.82,E-Wallet,935.7,4,Approved,0,0
25736,2024-01-01,Corn,Cebu,Trento,Sunny,Standard,1,8,41.59,38,0.0,1580.42,Online,413.55,3,Approved,0,0
25737,2024-02-03,Corn,Prosperidad,Gingoog City,Sunny,Standard,0,12,30.92,51,0.0,1576.92,COD,108.23,1,Approved,0,0
25738,2026-02-03,Tomato,Bohol,Digos City,Sunny,Eco-Friendly,0,5,65.02,49,0.0,3185.98,COD,442.8,5,Cancelled,0,0
25739,2026-01-16,Carrot,Maramag,San Francisco,Rainy,Premium Vacuum,0,20,64.79,63,416.1,3665.67,COD,162.67,1,Approved,0,0
25740,2025-01-24,Tomato,Iloilo,Loreto,Sunny,Premium Vacuum,0,10,64.9,47,797.85,2252.45,COD,409.13,2,Approved,0,0
25741,2024-10-04,Coconut,Batangas,Tubod,Sunny,Standard,1,4,60.47,42,138.39,2401.35,COD,812.87,11,Approved,0,0
25742,2024-08-01,Garlic,Barobo,Nasipit,Rainy,Standard,0,7,113.37,59,0.0,6688.83,COD,99.89,1,Approved,0,0
25743,2024-12-19,Carrot,Cantilan,Maramag,Cloudy,Eco-Friendly,1,4,91.67,53,0.0,4858.51,Crypto,279.22,1,Approved,0,0
25744,2026-05-25,Eggplant,Butuan City,Prosperidad,Rainy,Eco-Friendly,0,2,74.88,40,899.19,2096.01,Online,65.7,1,Approved,0,0
25745,2026-01-16,Rice,Davao City,Trento,Sunny,Standard,0,3,46.24,54,0.0,2496.96,Bank Transfer,114.65,1,Approved,0,0
25746,2024-02-24,Corn,Tandag City,Maramag,Cloudy,Standard,0,4,32.79,59,0.0,1934.61,Online,249.69,8,Approved,0,0
25747,2024-07-05,Eggplant,Tagum City,Koronadal City,Rainy,Standard,0,3,69.08,47,0.0,3246.76,E-Wallet,188.6,1,Approved,0,0
25748,2024-09-22,Coffee Beans,Bicol,Cagdianao,Sunny,Eco-Friendly,0,1,279.98,48,0.0,13439.04,COD,586.92,8,Cancelled,0,0
25749,2026-04-14,Pineapple,Loreto,Gingoog City,Sunny,Standard,0,1,122.68,46,0.0,5643.28,COD,216.5,2,Rejected,0,0
25750,2024-05-29,Mango,Maramag,Bicol,Rainy,Standard,1,8,171.8,37,0.0,6356.6,Online,870.09,13,Cancelled,0,0
25751,2025-04-30,Potato,Tandag City,Cagdianao,Sunny,Standard,0,8,80.71,47,0.0,3793.37,COD,132.8,1,Approved,0,0
25752,2025-01-13,Eggplant,Gingoog City,San Jose,Rainy,Standard,0,10,49.96,59,0.0,2947.64,Online,175.87,1,Approved,0,0
25753,2024-04-17,Pineapple,Mainit,Placer,Rainy,Standard,1,9,145.38,41,765.52,5195.06,Crypto,19.92,1,Approved,0,0
25754,2024-01-06,Eggplant,Zamboanga City,General Luna,Cloudy,Standard,0,19,47.35,66,0.0,3125.1,E-Wallet,735.56,4,Approved,0,0
25755,2025-03-05,Rice,Valencia City,Ilocos,Sunny,Standard,0,10,40.96,55,0.0,2252.8,Bank Transfer,1261.72,6,Approved,0,0
25756,2026-02-03,Corn,Burgos,Placer,Sunny,Standard,0,12,33.83,61,0.0,2063.63,E-Wallet,75.88,1,Approved,0,0
25757,2025-09-13,Corn,Davao City,Placer,Rainy,Eco-Friendly,0,9,43.52,51,0.0,2219.52,E-Wallet,315.26,1,Approved,0,0
25758,2024-12-15,Tomato,Cantilan,Baguio,Sunny,Standard,0,7,66.41,57,0.0,3785.37,COD,1266.64,7,Cancelled,0,0
25759,2025-06-11,Onion,San Francisco,Hinatuan,Sunny,Premium Vacuum,0,6,121.39,57,1854.41,5064.82,Online,37.85,1,Approved,0,0
25760,2026-01-24,Onion,Bayugan City,San Jose,Sunny,Standard,1,5,219.17,44,4102.21,5541.27,Bank Transfer,150.68,1,Approved,0,0
25761,2025-01-07,Cabbage,General Santos City,Carmen,Sunny,Standard,0,3,54.75,60,331.68,2953.32,Bank Transfer,375.2,3,Approved,0,0
25762,2025-11-01,Onion,Pampanga,Bislig City,Cloudy,Premium Vacuum,0,1,167.51,45,0.0,7537.95,E-Wallet,1189.18,7,Approved,0,0
25763,2024-12-19,Rice,Tagum City,Ilocos,Drought,Standard,0,18,69.48,33,0.0,2292.84,Crypto,1734.31,13,Approved,0,0
25764,2025-10-29,Mango,Pampanga,Pampanga,Sunny,Standard,0,11,93.92,49,0.0,4602.08,Online,1.0,1,Approved,0,0
25765,2026-03-13,Onion,Placer,Tagum City,Sunny,Standard,1,6,199.25,34,0.0,6774.5,COD,309.15,1,Approved,0,0
25766,2026-03-03,Pineapple,Ilocos,Maramag,Rainy,Eco-Friendly,0,5,109.17,48,654.44,4585.72,Bank Transfer,1197.22,5,Approved,0,0
25767,2026-03-15,Cabbage,Ilocos,General Luna,Cloudy,Premium Vacuum,0,8,57.79,67,0.0,3871.93,COD,1165.15,11,Approved,0,0
25768,2026-06-08,Onion,Basilisa,Carmen,Sunny,Premium Vacuum,1,7,149.99,51,812.59,6836.9,COD,159.26,3,Approved,0,0
25769,2026-01-31,Coconut,Madrid,Dipolog City,Sunny,Eco-Friendly,0,10,37.06,53,0.0,1964.18,COD,377.71,1,Cancelled,0,0
25770,2026-04-22,Banana,Pagadian City,General Santos City,Cloudy,Standard,0,2,49.02,66,0.0,3235.32,COD,369.8,1,Approved,0,0
25771,2026-06-29,Rice,Lianga,Tandag City,Sunny,Eco-Friendly,0,6,48.26,47,306.33,1961.89,COD,69.43,2,Approved,0,0
25772,2024-03-08,Coffee Beans,Koronadal City,Malaybalay City,Cloudy,Eco-Friendly,0,3,407.86,44,5128.09,12817.75,E-Wallet,232.36,3,Approved,0,0
25773,2025-06-22,Banana,Koronadal City,Madrid,Sunny,Standard,0,11,56.25,54,0.0,3037.5,COD,420.58,1,Approved,0,0
25774,2025-08-11,Cacao,Cagayan de Oro City,Leyte,Rainy,Standard,0,12,247.27,49,0.0,12116.23,COD,311.11,1,Cancelled,0,0
25775,2024-03-22,Rice,Surigao City,Bayugan City,Sunny,Bulk Sacks,0,4,39.49,582,7029.21,15953.97,COD,158.65,1,Approved,0,0
25776,2025-09-05,Banana,Gingoog City,Mati City,Typhoon,Bulk Sacks,1,3,122.84,288,0.0,35377.92,E-Wallet,289.99,5,Rejected,0,0
25777,2026-04-18,Cabbage,Cabadbaran City,Loreto,Sunny,Premium Vacuum,0,6,65.17,46,0.0,2997.82,E-Wallet,172.23,1,Approved,0,0
25778,2024-02-15,Garlic,Koronadal City,Claver,Rainy,Eco-Friendly,0,4,137.85,44,0.0,6065.4,COD,448.4,1,Approved,0,0
25779,2026-01-13,Cacao,Carmen,Surigao City,Sunny,Eco-Friendly,0,16,351.03,38,2418.88,10920.26,COD,106.61,2,Approved,0,0
25780,2025-11-25,Pineapple,Bohol,Nasipit,Sunny,Standard,0,3,95.36,42,0.0,4005.12,Bank Transfer,194.22,2,Approved,0,0
25781,2026-05-08,Eggplant,Nueva Ecija,Prosperidad,Sunny,Eco-Friendly,0,18,64.31,49,0.0,3151.19,COD,1094.26,8,Cancelled,0,0
25782,2025-09-21,Eggplant,Davao City,Mati City,Cloudy,Eco-Friendly,0,24,64.2,41,0.0,2632.2,Bank Transfer,101.9,2,Approved,0,0
25783,2024-01-05,Rice,Barobo,Digos City,Sunny,Standard,1,3,58.44,60,0.0,3506.4,Online,263.3,2,Approved,0,0
25784,2024-07-28,Potato,Mati City,Dipolog City,Rainy,Standard,0,13,106.14,41,0.0,4351.74,E-Wallet,409.68,3,Approved,0,0
25785,2025-12-15,Carrot,Manila,Burgos,Sunny,Standard,1,2,94.41,47,0.0,4437.27,COD,928.72,7,Cancelled,0,0
25786,2024-11-19,Tomato,Prosperidad,Dapa,Sunny,Eco-Friendly,1,1,82.87,41,0.0,3397.67,COD,164.48,1,Approved,0,0
25787,2026-02-02,Pineapple,Claver,Hinatuan,Sunny,Eco-Friendly,0,15,109.51,45,2664.93,2263.02,E-Wallet,204.3,1,Approved,0,0
25788,2026-03-28,Garlic,Tubod,Ilocos,Cloudy,Eco-Friendly,0,4,131.1,45,2506.76,3392.74,COD,1317.89,5,Rejected,0,0
25789,2026-01-31,Pineapple,Zamboanga City,Buenavista,Rainy,Standard,0,23,111.82,49,0.0,5479.18,COD,535.68,4,Approved,0,0
25790,2025-07-06,Coconut,Cabadbaran City,Barobo,Sunny,Standard,1,15,54.71,32,0.0,1750.72,E-Wallet,106.64,1,Approved,0,0
25791,2026-03-12,Carrot,Leyte,Iloilo,Sunny,Standard,0,6,67.89,56,0.0,3801.84,COD,310.84,1,Approved,0,0
25792,2026-01-29,Corn,Mainit,Loreto,Rainy,Eco-Friendly,0,10,34.91,53,0.0,1850.23,COD,103.0,2,Approved,0,0
25793,2024-12-03,Cacao,Carmen,Malaybalay City,Cloudy,Premium Vacuum,1,3,422.6,40,0.0,16904.0,E-Wallet,97.43,1,Approved,0,0
25794,2024-12-22,Potato,Tandag City,Ilocos,Drought,Standard,0,12,116.89,41,0.0,4792.49,COD,1273.22,4,Cancelled,0,0
25795,2025-06-11,Pineapple,San Francisco,Digos City,Rainy,Standard,0,10,105.85,46,0.0,4869.1,COD,237.72,1,Approved,0,0
25796,2026-03-07,Cabbage,Madrid,Nasipit,Rainy,Eco-Friendly,0,5,57.3,48,1261.72,1488.68,COD,94.99,1,Approved,0,0
25797,2024-07-27,Corn,Bislig City,Buenavista,Rainy,Standard,0,11,43.35,59,0.0,2557.65,COD,157.94,1,Cancelled,0,0
25798,2024-03-23,Onion,Madrid,Maramag,Drought,Standard,0,5,199.87,46,0.0,9194.02,COD,278.72,4,Approved,0,0
25799,2025-06-11,Coconut,Carmen,Iloilo,Sunny,Standard,1,15,52.79,43,0.0,2269.97,COD,394.27,5,Approved,0,0
25800,2024-02-07,Corn,Lianga,Mainit,Sunny,Eco-Friendly,0,9,32.21,63,0.0,2029.23,Crypto,153.16,2,Rejected,0,0
25801,2024-01-14,Cabbage,Iloilo,Tandag City,Drought,Standard,0,6,82.77,53,0.0,4386.81,Online,528.59,2,Approved,0,0
25802,2024-11-06,Garlic,Basilisa,Buenavista,Rainy,Standard,1,4,194.01,32,0.0,6208.32,Online,151.65,1,Approved,0,0
25803,2026-01-03,Onion,Koronadal City,Placer,Rainy,Standard,1,3,237.56,42,0.0,9977.52,Online,439.66,4,Approved,0,0
25804,2026-04-29,Tomato,Koronadal City,Prosperidad,Rainy,Standard,0,6,94.95,52,0.0,4937.4,COD,329.32,1,Cancelled,0,0
25805,2026-02-27,Cacao,Baguio,Nasipit,Sunny,Bulk Sacks,0,7,344.33,453,0.0,155981.49,Online,1268.4,16,Rejected,0,0
25806,2024-10-27,Potato,Iloilo,San Francisco,Sunny,Premium Vacuum,0,9,90.29,32,0.0,2889.28,COD,508.77,3,Approved,0,0
25807,2026-03-16,Mango,Surigao City,Libjo,Typhoon,Standard,0,8,207.71,34,0.0,7062.14,COD,55.53,2,Cancelled,0,0
25808,2024-05-26,Eggplant,Butuan City,Dipolog City,Sunny,Eco-Friendly,1,7,97.19,33,0.0,3207.27,COD,320.16,1,Cancelled,0,0
25809,2025-09-07,Pineapple,Gingoog City,General Luna,Sunny,Standard,0,9,79.28,56,0.0,4439.68,Online,211.53,1,Approved,0,0
25810,2025-08-10,Banana,Dapa,Maramag,Sunny,Standard,1,8,86.51,39,0.0,3373.89,COD,301.92,1,Approved,0,0
25811,2025-06-12,Coffee Beans,Gingoog City,Nueva Ecija,Sunny,Bulk Sacks,0,5,321.62,582,0.0,187182.84,COD,1206.41,7,Rejected,0,0
25812,2025-01-08,Eggplant,San Francisco,Batangas,Typhoon,Eco-Friendly,0,3,63.83,51,0.0,3255.33,E-Wallet,938.19,9,Rejected,0,0
