order_id,order_date,product_name,farmer_location,buyer_location,unit_price,quantity,total_price,payment_method,delivery_days,order_status,has_complaint,complaint_escalated
8664,2025-04-08,Garlic,Iloilo,Pampanga,123.04,84,10335.36,COD,2,Cancelled,0,0
8665,2026-03-28,Garlic,Agusan del Norte,Davao,125.07,62,7754.34,COD,11,Approved,1,0
8666,2025-04-01,Corn,Manila,Surigao del Norte,37.43,74,2769.82,COD,4,Rejected,0,0
8667,2026-01-03,Cabbage,Agusan del Sur,Manila,70.98,12,851.76,COD,7,Approved,0,0
8668,2025-06-20,Mango,Batangas,Iloilo,180.62,27,4876.74,Online,1,Approved,0,0
8669,2025-06-10,Onion,Baguio,Pampanga,161.47,55,8880.85,Bank Transfer,13,Approved,1,0
8670,2026-03-07,Onion,Baguio,Davao,152.47,18,2744.46,COD,6,Rejected,0,0
8671,2026-02-14,Corn,Agusan del Norte,Baguio,38.21,17,649.57,COD,10,Approved,0,0
8672,2025-07-11,Tomato,Surigao del Sur,Agusan del Sur,77.7,47,3651.9,COD,7,Approved,0,0
8673,2025-11-02,Garlic,Agusan del Norte,Batangas,133.95,49,6563.55,COD,6,Approved,0,0
8674,2026-04-20,Carrot,Cagayan de Oro,Manila,75.28,91,6850.48,Online,7,Approved,1,1
8675,2025-10-12,Corn,Cagayan de Oro,Zamboanga,37.52,30,1125.6,COD,14,Approved,1,0
8676,2026-04-25,Corn,General Santos,General Santos,38.81,85,3298.85,COD,3,Approved,0,0
8677,2025-07-01,Cabbage,Davao,Butuan,73.74,84,6194.16,Bank Transfer,13,Approved,1,1
8678,2026-02-04,Carrot,Surigao del Sur,Agusan del Sur,85.39,97,8282.83,COD,4,Approved,0,0
8679,2026-04-19,Onion,Batangas,Iloilo,158.32,59,9340.88,COD,6,Approved,0,0
8680,2026-01-15,Onion,Surigao del Sur,Surigao del Sur,148.59,43,6389.37,COD,1,Approved,1,0
8681,2026-03-13,Garlic,Batangas,Agusan del Sur,123.4,67,8267.8,Online,7,Rejected,0,0
8682,2025-01-18,Corn,Butuan,Iloilo,42.74,56,2393.44,COD,13,Approved,1,0
8683,2025-01-01,Rice,Cagayan de Oro,Davao,45.73,100,4573.0,Online,11,Approved,1,0
8684,2026-02-19,Carrot,Cebu,General Santos,81.93,10,819.3,Online,11,Approved,1,0
8685,2025-05-16,Carrot,Surigao del Sur,Surigao del Norte,87.14,90,7842.6,Online,11,Approved,1,1
8686,2025-12-17,Cabbage,Davao,Iloilo,64.05,35,2241.75,Online,5,Approved,0,0
8687,2025-03-25,Banana,Zamboanga,Baguio,54.29,92,4994.68,Online,12,Rejected,0,0
8688,2025-05-22,Onion,Baguio,Batangas,157.3,97,15258.1,COD,1,Cancelled,0,0
8689,2026-04-27,Onion,Manila,Dinagat Islands,155.22,21,3259.62,Online,3,Approved,0,0
8690,2025-02-21,Tomato,Manila,Surigao del Norte,80.23,31,2487.13,Bank Transfer,1,Rejected,0,0
8691,2026-02-18,Rice,Batangas,Cagayan de Oro,53.71,27,1450.17,Bank Transfer,4,Approved,0,0
8692,2025-08-19,Tomato,Iloilo,Surigao del Norte,73.24,11,805.64,Online,14,Approved,0,0
8693,2025-04-13,Mango,Davao,Batangas,105.23,107,11259.61,Online,12,Approved,1,1
8694,2025-10-08,Corn,Pampanga,Pampanga,42.36,21,889.56,Online,3,Approved,0,0
8695,2025-10-15,Corn,Iloilo,Manila,38.81,35,1358.35,Online,4,Approved,0,0
8696,2025-08-20,Onion,Baguio,Davao,150.53,66,9934.98,COD,10,Approved,1,1
8697,2025-02-23,Onion,Agusan del Sur,Surigao del Norte,157.13,41,6442.33,COD,13,Approved,1,1
8698,2025-05-06,Rice,Dinagat Islands,Iloilo,50.31,14,704.34,Online,6,Approved,0,0
8699,2026-03-29,Carrot,Davao,Agusan del Sur,82.6,39,3221.4,COD,4,Approved,0,0
8700,2025-09-27,Onion,Iloilo,Cebu,149.97,23,3449.31,Bank Transfer,11,Approved,0,0
8701,2025-09-26,Rice,Davao,Cebu,52.91,25,1322.75,COD,3,Approved,0,0
8702,2026-03-29,Rice,Cebu,Dinagat Islands,51.48,34,1750.32,COD,8,Approved,1,0
8703,2025-09-18,Rice,Surigao del Sur,Zamboanga,53.65,47,2521.55,Bank Transfer,1,Approved,0,0
8704,2025-06-08,Carrot,Surigao del Norte,Agusan del Sur,79.76,18,1435.68,COD,13,Approved,1,0
8705,2025-09-27,Rice,Zamboanga,Davao,49.9,50,2495.0,COD,5,Approved,0,0
8706,2025-12-05,Rice,Surigao del Sur,Surigao del Norte,46.25,30,1387.5,Online,4,Rejected,0,0
8707,2025-03-08,Mango,Surigao del Norte,Cagayan de Oro,91.07,67,6101.69,Online,14,Rejected,0,0
8708,2026-04-25,Corn,Agusan del Sur,Zamboanga,43.3,40,1732.0,Online,2,Rejected,0,0
8709,2025-09-12,Corn,Surigao del Norte,Batangas,36.5,24,876.0,COD,9,Approved,0,0
8710,2025-06-05,Garlic,Agusan del Norte,Zamboanga,118.36,91,10770.76,COD,2,Approved,0,0
8711,2026-04-22,Garlic,Batangas,Baguio,138.8,79,10965.2,Online,13,Approved,0,0
8712,2025-11-11,Mango,Dinagat Islands,Iloilo,181.98,18,3275.64,Online,4,Rejected,0,0
8713,2025-06-20,Corn,Zamboanga,Cagayan de Oro,36.92,36,1329.12,Online,9,Approved,0,0
8714,2025-06-15,Rice,Butuan,Pampanga,48.89,88,4302.32,Online,10,Approved,1,0
8715,2025-10-21,Carrot,Dinagat Islands,Surigao del Sur,84.52,59,4986.68,Bank Transfer,14,Approved,0,0
8716,2026-02-19,Garlic,Butuan,Batangas,132.43,51,6753.93,Online,11,Approved,1,1
8717,2026-03-12,Tomato,Pampanga,Batangas,75.35,83,6254.05,COD,6,Approved,0,0
8718,2025-05-14,Banana,Surigao del Norte,Pampanga,60.86,25,1521.5,COD,6,Approved,0,0
8719,2026-01-09,Tomato,Surigao del Norte,Surigao del Sur,82.13,68,5584.84,COD,7,Approved,0,0
8720,2025-08-28,Corn,Baguio,Cebu,36.51,18,657.18,Online,10,Approved,0,0
8721,2026-02-28,Rice,Surigao del Sur,Manila,49.14,15,737.1,Bank Transfer,3,Approved,0,0
8722,2025-05-18,Carrot,Batangas,Zamboanga,74.5,57,4246.5,Online,7,Approved,0,0
8723,2026-04-17,Garlic,Pampanga,Manila,137.74,55,7575.7,COD,13,Rejected,0,0
8724,2025-02-20,Tomato,Surigao del Norte,Dinagat Islands,85.82,41,3518.62,COD,6,Approved,0,0
8725,2025-08-19,Rice,Zamboanga,Surigao del Sur,53.91,97,5229.27,Online,6,Approved,0,0
8726,2026-04-02,Rice,General Santos,General Santos,48.7,27,1314.9,COD,3,Approved,0,0
8727,2025-04-03,Rice,Surigao del Sur,Zamboanga,49.84,20,996.8,COD,10,Approved,1,0
8728,2026-01-08,Garlic,Agusan del Sur,Agusan del Norte,128.54,11,1413.94,Online,4,Approved,0,0
8729,2025-04-27,Rice,Surigao del Sur,Surigao del Sur,47.03,78,3668.34,COD,2,Approved,0,0
8730,2025-09-12,Banana,Zamboanga,Cagayan de Oro,54.53,72,3926.16,COD,14,Approved,0,0
8731,2025-02-04,Mango,Surigao del Norte,Agusan del Sur,190.86,20,3817.2,COD,7,Approved,0,0
8732,2025-02-27,Garlic,Agusan del Sur,Cagayan de Oro,123.7,45,5566.5,COD,14,Approved,0,0
8733,2025-05-08,Cabbage,Davao,Iloilo,73.08,27,1973.16,COD,14,Approved,0,0
8734,2026-01-17,Tomato,Batangas,Davao,72.66,56,4068.96,COD,5,Approved,0,0
8735,2025-02-23,Banana,Manila,Zamboanga,62.32,37,2305.84,COD,2,Approved,0,0
8736,2025-08-08,Rice,Agusan del Sur,Iloilo,53.98,25,1349.5,Online,8,Approved,1,1
8737,2026-03-07,Carrot,Batangas,Surigao del Norte,84.7,15,1270.5,Bank Transfer,3,Rejected,0,0
8738,2025-04-05,Onion,Agusan del Norte,Butuan,157.21,74,11633.54,Online,3,Approved,0,0
8739,2025-03-24,Mango,Iloilo,Surigao del Norte,103.97,93,9669.21,COD,6,Approved,0,0
8740,2025-02-17,Banana,Zamboanga,Agusan del Norte,63.84,39,2489.76,Online,11,Approved,0,0
8741,2026-02-15,Rice,Zamboanga,General Santos,54.43,60,3265.8,Bank Transfer,4,Rejected,0,0
8742,2025-09-09,Cabbage,Agusan del Sur,Iloilo,73.05,11,803.55,Online,12,Approved,1,0
8743,2026-01-08,Tomato,Dinagat Islands,Zamboanga,74.15,98,7266.7,COD,4,Approved,0,0
8744,2025-07-10,Cabbage,Davao,Surigao del Sur,76.0,54,4104.0,COD,7,Approved,0,0
8745,2025-11-22,Garlic,Manila,Pampanga,140.82,84,11828.88,Online,10,Approved,0,0
8746,2025-05-24,Corn,Batangas,Cebu,42.18,56,2362.08,COD,14,Approved,1,0
8747,2025-05-20,Mango,Zamboanga,General Santos,93.07,73,6794.11,COD,9,Approved,1,1
8748,2025-06-11,Onion,Davao,Iloilo,161.47,86,13886.42,COD,9,Approved,1,1
8749,2025-09-24,Corn,Butuan,Butuan,38.96,45,1753.2,Online,3,Approved,0,0
8750,2025-06-13,Tomato,General Santos,Batangas,76.37,10,763.7,COD,12,Approved,0,0
8751,2025-05-09,Banana,Agusan del Norte,Cebu,59.18,55,3254.9,COD,1,Approved,0,0
8752,2026-03-20,Corn,Baguio,Baguio,38.52,79,3043.08,COD,3,Approved,0,0
8753,2025-12-17,Mango,General Santos,Surigao del Norte,181.23,6,1087.38,COD,13,Approved,1,1
8754,2025-01-18,Cabbage,Surigao del Sur,Agusan del Sur,68.1,32,2179.2,COD,4,Approved,0,0
8755,2025-06-23,Tomato,Surigao del Norte,Dinagat Islands,85.72,24,2057.28,COD,14,Approved,1,0
8756,2026-03-10,Corn,Baguio,Surigao del Sur,39.02,38,1482.76,COD,9,Approved,0,0
8757,2025-08-20,Tomato,Cagayan de Oro,General Santos,79.77,46,3669.42,COD,7,Rejected,0,0
8758,2025-03-03,Tomato,Agusan del Sur,Zamboanga,75.67,76,5750.92,Online,14,Approved,1,1
8759,2025-10-08,Cabbage,Cebu,Davao,73.96,38,2810.48,COD,8,Rejected,0,0
8760,2025-09-01,Tomato,Cagayan de Oro,Dinagat Islands,72.72,55,3999.6,COD,9,Approved,0,0
8761,2025-08-13,Rice,General Santos,Pampanga,49.58,63,3123.54,COD,11,Approved,0,0
8762,2026-02-27,Banana,Baguio,Davao,56.03,95,5322.85,COD,6,Approved,0,0
8763,2026-01-14,Corn,Zamboanga,Baguio,41.97,20,839.4,Bank Transfer,9,Approved,0,0
8764,2025-02-24,Carrot,Dinagat Islands,Dinagat Islands,81.26,100,8126.0,COD,3,Approved,0,0
8765,2025-03-10,Rice,Manila,Agusan del Norte,47.94,70,3355.8,COD,13,Approved,0,0
8766,2025-12-01,Banana,Agusan del Norte,General Santos,54.97,68,3737.96,Online,12,Rejected,0,0
8767,2025-07-15,Onion,Batangas,Iloilo,144.43,84,12132.12,COD,7,Approved,1,1
8768,2026-01-03,Rice,Cebu,Butuan,46.63,79,3683.77,Bank Transfer,6,Approved,0,0
8769,2026-03-19,Corn,Baguio,Davao,42.21,52,2194.92,COD,5,Approved,0,0
8770,2025-10-12,Banana,Agusan del Norte,Cebu,59.55,91,5419.05,COD,12,Approved,0,0
8771,2025-05-18,Corn,Surigao del Sur,Batangas,42.79,34,1454.86,COD,11,Approved,0,0
8772,2025-03-06,Garlic,Iloilo,Agusan del Sur,118.78,20,2375.6,COD,10,Approved,0,0
8773,2025-03-10,Carrot,Surigao del Norte,Zamboanga,85.73,49,4200.77,Online,11,Approved,1,0
8774,2025-12-15,Cabbage,Davao,Surigao del Sur,75.64,10,756.4,Online,4,Approved,0,0
8775,2025-07-21,Corn,Cagayan de Oro,Agusan del Sur,36.77,52,1912.04,COD,14,Approved,0,0
8776,2026-01-30,Banana,Batangas,Batangas,62.73,94,5896.62,COD,3,Approved,0,0
8777,2025-04-26,Banana,Agusan del Sur,Cagayan de Oro,65.99,95,6269.05,COD,7,Approved,0,0
8778,2026-03-21,Garlic,Zamboanga,Batangas,129.15,63,8136.45,COD,2,Approved,0,0
8779,2025-08-03,Garlic,Davao,Surigao del Norte,122.26,26,3178.76,COD,8,Rejected,0,0
8780,2026-04-27,Mango,General Santos,Davao,95.25,95,9048.75,COD,1,Approved,0,0
8781,2025-06-08,Corn,General Santos,Surigao del Sur,41.2,66,2719.2,COD,7,Approved,0,0
8782,2025-06-18,Tomato,Surigao del Norte,Iloilo,83.74,38,3182.12,COD,4,Approved,0,0
8783,2025-07-26,Mango,Manila,Butuan,187.49,36,6749.64,COD,11,Approved,0,0
8784,2025-09-16,Tomato,Agusan del Sur,Iloilo,75.37,40,3014.8,COD,3,Approved,0,0
8785,2025-10-16,Onion,Manila,Baguio,154.82,21,3251.22,Online,2,Approved,0,0
8786,2026-03-31,Banana,Cebu,Surigao del Norte,56.37,46,2593.02,Online,3,Approved,1,1
8787,2026-01-04,Tomato,Butuan,Agusan del Sur,72.04,27,1945.08,COD,3,Approved,0,0
8788,2025-11-22,Onion,Surigao del Norte,Batangas,164.88,17,2802.96,Online,9,Approved,1,0
8789,2025-09-20,Mango,Surigao del Norte,Zamboanga,180.3,29,5228.7,COD,3,Approved,0,0
8790,2025-11-10,Banana,Davao,Baguio,64.62,10,646.2,COD,13,Approved,1,0
8791,2026-03-03,Carrot,Baguio,Cebu,57.65,90,5188.5,COD,10,Approved,0,0
8792,2025-09-07,Garlic,Manila,General Santos,120.18,48,5768.64,COD,1,Approved,0,0
8793,2025-10-22,Garlic,Surigao del Norte,Zamboanga,120.87,26,3142.62,COD,8,Approved,0,0
8794,2025-12-11,Corn,Surigao del Sur,Surigao del Sur,43.36,53,2298.08,COD,2,Approved,0,0
8795,2025-06-10,Cabbage,Surigao del Sur,Agusan del Norte,75.79,94,7124.26,Online,3,Approved,0,0
8796,2025-07-30,Garlic,Davao,General Santos,121.14,25,3028.5,COD,12,Approved,1,0
8797,2025-02-11,Rice,Dinagat Islands,Manila,51.47,16,823.52,Online,11,Approved,0,0
8798,2025-02-23,Garlic,Manila,Zamboanga,126.49,84,10625.16,COD,5,Cancelled,0,0
8799,2026-02-27,Corn,Davao,Pampanga,40.54,100,4054.0,Bank Transfer,1,Rejected,0,0
8800,2026-04-04,Garlic,Surigao del Norte,Butuan,130.14,48,6246.72,COD,12,Approved,0,0
8801,2026-01-02,Rice,Agusan del Sur,Iloilo,49.86,58,2891.88,Online,5,Approved,0,0
8802,2025-07-14,Onion,Surigao del Norte,Agusan del Sur,154.75,94,14546.5,Online,7,Approved,0,0
8803,2025-10-26,Cabbage,Surigao del Norte,Butuan,67.68,52,3519.36,Bank Transfer,12,Approved,1,1
8804,2025-03-13,Cabbage,Davao,Surigao del Norte,70.67,10,706.7,Online,7,Approved,0,0
8805,2026-01-26,Cabbage,Davao,Zamboanga,68.37,32,2187.84,COD,13,Approved,0,0
8806,2025-01-05,Rice,General Santos,Davao,50.41,100,5041.0,Online,4,Approved,0,0
8807,2025-09-20,Tomato,Surigao del Sur,Batangas,85.52,75,6414.0,COD,2,Approved,0,0
8808,2025-11-20,Garlic,Dinagat Islands,Batangas,131.75,12,1581.0,COD,1,Approved,0,0
8809,2025-07-22,Corn,Zamboanga,Batangas,43.38,69,2993.22,Online,3,Approved,0,0
8810,2026-04-18,Garlic,Dinagat Islands,Agusan del Norte,136.15,80,10892.0,COD,8,Cancelled,0,0
8811,2026-04-28,Onion,Cebu,Davao,155.76,11,1713.36,COD,12,Rejected,0,0
8812,2025-07-30,Garlic,Manila,Cagayan de Oro,135.66,64,8682.24,Online,9,Approved,1,1
8813,2026-02-25,Cabbage,General Santos,Cagayan de Oro,75.45,59,4451.55,COD,11,Rejected,0,0
8814,2025-12-14,Onion,Cagayan de Oro,Surigao del Norte,164.63,24,3951.12,COD,11,Approved,1,0
8815,2025-06-21,Onion,Agusan del Norte,Butuan,141.15,68,9598.2,Online,3,Rejected,0,0
8816,2025-08-18,Onion,Dinagat Islands,Cebu,136.62,40,5464.8,Online,2,Rejected,0,0
8817,2025-09-19,Corn,Iloilo,Manila,41.32,34,1404.88,Online,5,Approved,0,0
8818,2025-09-01,Cabbage,Davao,Dinagat Islands,70.86,78,5527.08,COD,14,Approved,1,0
8819,2026-04-25,Mango,Pampanga,Cebu,91.26,25,2281.5,Bank Transfer,13,Approved,0,0
8820,2025-07-31,Onion,Baguio,General Santos,135.77,80,10861.6,COD,10,Cancelled,0,0
8821,2026-02-07,Corn,Dinagat Islands,Davao,38.82,74,2872.68,COD,4,Rejected,0,0
8822,2025-09-28,Tomato,Cebu,Cagayan de Oro,87.12,50,4356.0,Online,8,Approved,0,0
8823,2025-07-11,Carrot,Batangas,Surigao del Norte,80.45,65,5229.25,COD,7,Approved,0,0
8824,2026-01-30,Tomato,General Santos,Butuan,73.01,82,5986.82,Bank Transfer,14,Approved,0,0
8825,2026-03-19,Mango,Pampanga,Surigao del Sur,98.3,134,13172.2,COD,7,Approved,0,0
8826,2025-11-08,Cabbage,Davao,Cagayan de Oro,64.28,66,4242.48,COD,1,Rejected,0,0
8827,2026-03-16,Corn,Zamboanga,Iloilo,39.98,27,1079.46,Online,13,Approved,0,0
8828,2025-04-05,Onion,Manila,Iloilo,151.46,85,12874.1,Online,6,Approved,0,0
8829,2026-02-24,Corn,Butuan,Cebu,40.75,68,2771.0,Online,10,Approved,0,0
8830,2026-03-11,Cabbage,Batangas,Baguio,66.28,93,6164.04,COD,4,Approved,0,0
8831,2026-01-02,Corn,Batangas,Surigao del Sur,36.14,14,505.96,COD,12,Rejected,0,0
8832,2025-11-07,Garlic,Baguio,Dinagat Islands,122.69,72,8833.68,COD,12,Approved,1,1
8833,2026-01-28,Onion,Cebu,Surigao del Norte,152.55,19,2898.45,Online,1,Approved,0,0
8834,2025-05-03,Tomato,Agusan del Norte,Pampanga,87.07,31,2699.17,COD,7,Approved,0,0
8835,2026-02-01,Cabbage,Surigao del Norte,Pampanga,71.62,23,1647.26,COD,11,Approved,0,0
8836,2025-09-09,Mango,Iloilo,Agusan del Norte,173.77,44,7645.88,Online,8,Approved,0,0
8837,2025-08-03,Corn,Cebu,Zamboanga,40.4,83,3353.2,COD,12,Approved,0,0
8838,2025-02-09,Carrot,Zamboanga,Zamboanga,81.87,99,8105.13,COD,2,Approved,0,0
8839,2025-12-05,Cabbage,Iloilo,Butuan,63.68,16,1018.88,Online,1,Approved,0,0
8840,2026-03-31,Cabbage,Surigao del Norte,General Santos,65.07,78,5075.46,Online,11,Approved,0,0
8841,2026-03-25,Garlic,Batangas,Zamboanga,122.62,11,1348.82,COD,6,Approved,0,0
8842,2025-12-16,Carrot,Davao,Davao,82.57,38,3137.66,COD,3,Approved,0,0
8843,2025-06-03,Onion,Cebu,General Santos,144.56,50,7228.0,COD,5,Approved,0,0
8844,2025-02-08,Rice,Baguio,Dinagat Islands,53.26,64,3408.64,COD,11,Approved,1,0
8845,2026-03-27,Tomato,Agusan del Norte,Davao,78.89,64,5048.96,COD,1,Approved,0,0
8846,2025-09-17,Rice,Cebu,Pampanga,46.95,64,3004.8,Bank Transfer,7,Approved,0,0
8847,2025-06-15,Tomato,Surigao del Sur,Batangas,87.22,36,3139.92,COD,2,Approved,0,0
8848,2025-11-21,Banana,Pampanga,Butuan,60.38,85,5132.3,COD,9,Approved,1,1
8849,2025-10-17,Banana,Baguio,Iloilo,61.91,14,866.74,COD,7,Approved,0,0
8850,2026-03-30,Carrot,Cagayan de Oro,Butuan,76.53,10,765.3,COD,11,Approved,1,0
8851,2025-03-26,Tomato,Zamboanga,Surigao del Sur,76.32,18,1373.76,COD,6,Approved,0,0
8852,2026-03-07,Onion,Surigao del Norte,Baguio,144.3,46,6637.8,COD,7,Approved,0,0
8853,2026-04-10,Mango,Surigao del Sur,Pampanga,98.3,32,3145.6,Bank Transfer,10,Approved,0,0
8854,2025-08-03,Cabbage,Iloilo,Baguio,75.6,44,3326.4,COD,3,Approved,0,0
8855,2025-12-07,Onion,Pampanga,Pampanga,145.16,27,3919.32,Online,2,Approved,0,0
8856,2025-07-25,Tomato,Butuan,Davao,77.07,30,2312.1,COD,11,Approved,0,0
8857,2025-05-27,Corn,Zamboanga,Surigao del Norte,41.71,34,1418.14,COD,9,Approved,0,0
8858,2025-03-15,Cabbage,Manila,Pampanga,74.63,68,5074.84,Bank Transfer,7,Approved,0,0
8859,2025-07-04,Tomato,Davao,General Santos,79.68,32,2549.76,Bank Transfer,6,Approved,0,0
8860,2026-03-13,Garlic,Agusan del Sur,Zamboanga,118.7,46,5460.2,COD,5,Approved,1,0
8861,2025-03-07,Corn,Iloilo,Cebu,42.79,21,898.59,COD,13,Rejected,0,0
8862,2026-04-09,Carrot,Manila,Cagayan de Oro,81.24,19,1543.56,COD,11,Approved,1,1
8863,2025-01-31,Rice,Dinagat Islands,Manila,45.92,69,3168.48,COD,12,Approved,0,0
8864,2026-02-17,Tomato,General Santos,Butuan,83.11,23,1911.53,COD,3,Approved,0,0
8865,2025-01-15,Rice,Dinagat Islands,Zamboanga,52.12,76,3961.12,COD,2,Approved,0,0
8866,2026-02-09,Banana,Agusan del Sur,Iloilo,55.2,82,4526.4,COD,11,Approved,1,1
8867,2025-06-26,Cabbage,Davao,Agusan del Sur,66.88,66,4414.08,Online,9,Approved,1,0
8868,2025-07-24,Banana,Surigao del Norte,Surigao del Norte,60.27,80,4821.6,COD,2,Approved,0,0
8869,2026-04-04,Corn,Batangas,Surigao del Norte,37.37,18,672.66,Online,3,Approved,0,0
8870,2025-10-18,Rice,Surigao del Sur,Butuan,53.14,86,4570.04,COD,14,Approved,0,0
8871,2026-04-26,Mango,Baguio,Baguio,87.83,122,10715.26,COD,1,Cancelled,0,0
8872,2025-05-16,Onion,Cebu,Zamboanga,148.96,32,4766.72,COD,12,Approved,1,1
8873,2025-01-16,Cabbage,Manila,Cagayan de Oro,76.71,18,1380.78,Bank Transfer,10,Approved,1,1
8874,2025-01-10,Carrot,Butuan,Butuan,83.8,41,3435.8,COD,1,Approved,0,0
8875,2025-03-25,Rice,Cagayan de Oro,Davao,45.3,20,906.0,COD,1,Approved,0,0
8876,2025-06-08,Onion,Surigao del Sur,Butuan,164.84,73,12033.32,Online,2,Approved,0,0
8877,2025-03-13,Carrot,Surigao del Norte,Agusan del Norte,80.23,10,802.3,COD,9,Approved,1,0
8878,2026-01-21,Carrot,Agusan del Norte,Butuan,85.59,52,4450.68,COD,13,Approved,0,0
8879,2025-06-16,Onion,Davao,Surigao del Norte,150.72,49,7385.28,Online,3,Rejected,0,0
8880,2025-11-05,Cabbage,Cagayan de Oro,Davao,70.51,89,6275.39,Bank Transfer,12,Approved,1,1
8881,2026-01-24,Carrot,Pampanga,Agusan del Norte,81.59,66,5384.94,COD,7,Approved,0,0
8882,2025-07-07,Banana,Butuan,Dinagat Islands,64.68,23,1487.64,COD,4,Rejected,0,0
8883,2026-02-28,Onion,General Santos,Davao,135.84,66,8965.44,COD,13,Approved,0,0
8884,2025-05-21,Rice,Pampanga,Davao,52.42,79,4141.18,COD,14,Approved,1,1
8885,2026-03-08,Mango,Agusan del Norte,Baguio,86.54,167,14452.18,Online,3,Approved,0,0
8886,2025-06-30,Garlic,Cagayan de Oro,Agusan del Sur,130.48,89,11612.72,Online,9,Approved,0,0
8887,2025-11-25,Banana,Davao,Iloilo,55.76,15,836.4,COD,1,Approved,0,0
8888,2026-01-15,Onion,General Santos,Davao,147.45,16,2359.2,COD,7,Approved,0,0
8889,2025-02-23,Mango,Agusan del Norte,Butuan,169.93,40,6797.2,COD,12,Approved,1,0
8890,2025-05-05,Mango,Baguio,Batangas,92.73,91,8438.43,Online,9,Approved,1,0
8891,2025-05-11,Mango,Agusan del Sur,Cagayan de Oro,87.37,73,6378.01,Online,2,Approved,0,0
8892,2026-03-23,Rice,Surigao del Norte,Dinagat Islands,50.15,15,752.25,COD,4,Approved,0,0
8893,2025-07-19,Onion,General Santos,Surigao del Sur,144.47,11,1589.17,COD,12,Approved,1,0
8894,2025-10-13,Onion,Surigao del Norte,Agusan del Sur,146.15,100,14615.0,COD,8,Cancelled,0,0
8895,2026-03-17,Carrot,Agusan del Sur,Cagayan de Oro,87.78,26,2282.28,Online,11,Approved,1,1
8896,2026-01-10,Tomato,Batangas,Batangas,76.1,30,2283.0,COD,2,Approved,0,0
8897,2026-01-27,Corn,Surigao del Norte,Butuan,42.82,65,2783.3,Online,4,Rejected,0,0
8898,2026-02-11,Cabbage,Surigao del Norte,Cebu,72.36,58,4196.88,Online,4,Approved,0,0
8899,2026-03-31,Banana,Batangas,Agusan del Sur,57.35,31,1777.85,Bank Transfer,10,Approved,0,0
8900,2025-09-17,Onion,Dinagat Islands,Cebu,136.5,89,12148.5,Bank Transfer,8,Approved,1,1
8901,2025-02-06,Banana,Surigao del Sur,Batangas,65.91,63,4152.33,Online,4,Approved,0,0
8902,2025-02-22,Mango,Pampanga,Agusan del Sur,185.13,41,7590.33,Online,3,Approved,0,0
8903,2025-11-17,Rice,Agusan del Norte,Cebu,45.03,25,1125.75,COD,14,Approved,0,0
8904,2025-06-10,Carrot,Iloilo,Agusan del Norte,87.64,81,7098.84,Online,8,Approved,1,1
8905,2026-03-16,Carrot,Butuan,Cebu,84.3,39,3287.7,COD,3,Approved,0,0
8906,2025-07-24,Rice,Zamboanga,Zamboanga,48.54,52,2524.08,COD,2,Approved,0,0
8907,2025-07-03,Garlic,Cagayan de Oro,Cebu,118.09,52,6140.68,Bank Transfer,8,Approved,1,1
8908,2025-06-08,Onion,Zamboanga,Manila,137.95,40,5518.0,COD,9,Approved,0,0
8909,2025-10-06,Mango,Batangas,Cagayan de Oro,172.91,46,7953.86,Online,4,Approved,0,0
8910,2026-03-26,Carrot,Batangas,Batangas,80.84,77,6224.68,COD,1,Approved,0,0
8911,2026-01-27,Carrot,Manila,Cagayan de Oro,76.83,34,2612.22,Online,3,Approved,1,0
8912,2025-03-01,Banana,Baguio,Cebu,64.08,55,3524.4,COD,12,Approved,0,0
8913,2026-01-23,Mango,Surigao del Sur,Agusan del Norte,163.87,13,2130.31,Online,10,Rejected,0,0
8914,2025-08-21,Onion,Baguio,Manila,142.06,75,10654.5,COD,5,Cancelled,0,0
8915,2026-03-10,Tomato,Dinagat Islands,Dinagat Islands,86.45,15,1296.75,COD,2,Approved,0,0
8916,2025-12-03,Banana,Manila,Zamboanga,64.98,56,3638.88,COD,10,Approved,1,0
8917,2025-02-07,Banana,Batangas,Butuan,60.21,59,3552.39,Online,3,Approved,0,0
8918,2025-01-03,Mango,Manila,Pampanga,179.3,36,6454.8,COD,1,Rejected,0,0
8919,2025-01-25,Tomato,Surigao del Norte,Dinagat Islands,82.73,59,4881.07,COD,2,Approved,0,0
8920,2025-09-26,Carrot,Cebu,Manila,83.99,54,4535.46,COD,6,Approved,0,0
8921,2025-08-13,Mango,Manila,Batangas,180.04,46,8281.84,Bank Transfer,3,Rejected,0,0
8922,2025-02-02,Cabbage,Agusan del Norte,Butuan,75.33,55,4143.15,COD,13,Approved,0,0
8923,2025-10-08,Carrot,Manila,Batangas,72.59,63,4573.17,COD,11,Approved,0,0
8924,2026-03-24,Corn,Agusan del Sur,Batangas,39.21,59,2313.39,Online,1,Approved,0,0
8925,2025-12-08,Carrot,Manila,Surigao del Norte,83.79,70,5865.3,Online,8,Rejected,0,0
8926,2026-02-12,Corn,Iloilo,Pampanga,40.12,21,842.52,COD,4,Approved,0,0
8927,2025-12-01,Garlic,Cagayan de Oro,Zamboanga,141.0,41,5781.0,COD,14,Rejected,0,0
8928,2026-01-31,Mango,Surigao del Sur,Surigao del Sur,175.13,45,7880.85,Online,2,Approved,0,0
